FECHA,IVA
2020-12-01,27.59
2020-12-01,131.67
2020-12-01,14.07
2020-12-01,60.55
2020-12-01,178.63
2020-12-01,721.8
2020-12-01,0.0
2020-12-01,54.08
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,56.63
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,40.32
2020-12-01,19.46
2020-12-01,23.31
2020-12-01,440.0
2020-12-01,197.12
2020-12-01,320.16
2020-12-01,60.48
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,6.85
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,314.28
2020-12-01,492.0
2020-12-01,193.19
2020-12-01,112.84
2020-12-01,11.83
2020-12-01,22.08
2020-12-01,0.0
2020-12-01,744.0
2020-12-01,19.2
2020-12-01,560.0
2020-12-01,674.7
2020-12-01,105.86
2020-12-01,0.0
2020-12-01,600.0
2020-12-01,174.89
2020-12-01,28.8
2020-12-01,880.0
2020-12-01,336.0
2020-12-01,1.68
2020-12-01,0.0
2020-12-01,126.23
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,244.0
2020-12-01,109.83
2020-12-01,0.0
2020-12-01,276.8
2020-12-01,320.0
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,8.01
2020-12-01,46.4
2020-12-01,39.22
2020-12-01,256.96
2020-12-01,589.89
2020-12-01,0.0
2020-12-01,88.88
2020-12-01,0.0
2020-12-01,28.97
2020-12-01,605.98
2020-12-01,345.76
2020-12-01,36.83
2020-12-01,4.97
2020-12-01,56.73
2020-12-01,544.0
2020-12-01,53.76
2020-12-01,1056.0
2020-12-01,18.39
2020-12-01,19.2
2020-12-01,29.87
2020-12-01,0.0
2020-12-01,230.27
2020-12-01,445.44
2020-12-01,144.0
2020-12-01,43.77
2020-12-01,236.8
2020-12-01,5.85
2020-12-01,141.52
2020-12-01,176.0
2020-12-01,0.0
2020-12-01,728.64
2020-12-01,312.0
2020-12-01,0.0
2020-12-01,144.0
2020-12-01,0.0
2020-12-01,26.88
2020-12-01,302.22
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,38.39
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,-33.45
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,29.72
2020-12-01,13.99
2020-12-01,1073.22
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,1065.6
2020-12-01,314.5
2020-12-01,7.05
2020-12-01,391.21
2020-12-01,253.44
2020-12-01,55.03
2020-12-01,307.12
2020-12-01,3.86
2020-12-01,136.0
2020-12-01,1.83
2020-12-01,63.63
2020-12-01,172.93
2020-12-01,3.48
2020-12-01,0.0
2020-12-01,-2.9
2020-12-01,22.07
2020-12-01,0.0
2020-12-01,229.89
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,364.0
2020-12-01,0.0
2020-12-01,0.0
2020-12-01,312.8
2020-12-01,446.76
2020-12-01,112.57
2020-12-01,0.0
2020-12-01,127.95
2020-12-01,20.21
2020-12-01,365.57
2020-12-01,26.21
2020-12-01,0.0
2020-12-01,0.0
